src,dst,packets,duration,rate,mean,std,max,min,tcp,udp,dns,icmp,syn,ack,psh,fin,urg,rst,sport,dport
192.168.4.2,70.27.36.115,1789,33.39874200000002,53.564891755503815,38.96422582448295,16.919630234666055,248,35,1789,0,0,0,0.0,1.0,0.05589714924538849,0.0,0.0,0.0,1334.0,16461.0
128.248.55.228,192.168.6.2,1970,155.690193,12.653333919368961,43.848730964467,10.940369371482152,114,35,1383,587,0,0,0.015907447577729574,1.0,0.45408532176428057,0.015907447577729574,0.0,0.0,10234.875126903553,7880.773604060913
217.12.189.50,192.168.3.2,2223,16.224758999999978,137.0128209608539,50.60053981106613,8.010829735290022,172,47,2223,0,0,0,0.000899685110211426,0.9991003148897886,0.012595591542959963,0.000899685110211426,0.0,0.0,1176.472334682861,15000.0
217.150.55.103,192.168.4.2,8544,190.42611300000075,44.86779604643805,39.94089419475655,6.689018252641308,86,35,8544,0,0,0,0.0,1.0,0.06987359550561797,0.0,0.0,0.0,12400.0,52000.0
213.55.72.137,192.168.3.2,837,47.223847000000035,17.7240960483376,57.41099163679809,57.575253635503095,721,35,14,823,0,0,0.14285714285714285,0.8571428571428571,0.5,0.14285714285714285,0.0,0.0,30156.175627240144,41000.0
192.168.3.2,207.134.220.47,5882,109.36724299999952,53.78210000228337,1994.4015640938455,809.7570708392251,2955,35,5882,0,0,0,0.0005100306018361102,0.999659979598776,0.9287657259435567,0.0005100306018361102,0.0,0.0,7845.7743964637875,42850.9450867052
123.172.152.106,192.168.3.2,4236,75.68187299999992,55.97113062991985,51.22426817752597,9.24877151587481,193,35,4236,0,0,0,0.0011803588290840415,0.9992917847025495,0.013220018885741265,0.0009442870632672333,0.0,0.00023607176581680832,2909.203493862134,14451.345136921624
173.33.197.25,192.168.4.2,1188,30.015621,39.57939101110052,65.0,0.0,65,65,0,1188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,52000.0
114.25.191.115,192.168.4.2,5581,95.7759830000003,58.271393570557066,41.36875111987099,21.956723116147334,341,35,5581,0,0,0,0.0026876903780684463,0.9980290270560831,0.06414621035656692,0.0026876903780684463,0.0,0.0,9925.911127038165,3410.9478588066654
192.168.2.2,128.197.179.229,923,38.243494000000055,24.134824082757675,43.45720476706392,37.97417577227764,1135,35,677,246,0,0,0.0206794682422452,0.9793205317577548,0.4460856720827179,0.022156573116691284,0.0,0.0,59753.525460455035,44211.0
87.16.226.180,192.168.3.2,1110,8.726123000000001,127.20425783592552,51.498198198198196,9.139411992833498,174,47,1110,0,0,0,0.002702702702702703,0.9972972972972973,0.018018018018018018,0.0018018018018018018,0.0,0.0,3473.416216216216,15000.0
192.168.1.2,195.240.214.144,5541,20.65782600000002,268.22764408994414,52.167478794441436,7.784514152587407,155,47,5538,3,0,0,0.00018057060310581438,1.0,0.011014806789454677,0.00018057060310581438,0.0,0.0,13009.745533297239,63105.345966432054
192.168.4.2,70.171.111.88,1053,4.147408999999995,253.89345492571417,68.0,0.0,68,68,0,1053,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,53191.0
68.53.137.251,192.168.4.2,723,163.096209,4.432966311313834,90.72890733056708,23.35261633146571,168,35,720,3,0,0,0.0,1.0,0.8861111111111111,0.0,0.0,0.0,41008.0,1878.3402489626556
192.168.2.2,128.192.98.121,1873,79.8687320000002,23.450979539777787,43.24345969033636,45.00769748019325,1135,35,1385,488,0,0,0.01516245487364621,0.9848375451263538,0.4490974729241877,0.01516245487364621,0.0,0.0,57215.72290443139,18387.0
216.251.198.220,192.168.4.2,1015,70.34448399999987,14.428992044351366,98.40591133004926,63.67188732273208,872,35,1015,0,0,0,0.0,1.0,0.7261083743842365,0.0009852216748768472,0.0,0.0,33794.0,1170.0
172.16.0.5,192.168.50.1,348431,5.2100090000178225,66877.23572047727,538.9583561738192,4.496385595136148,695,47,20,348397,0,14,0.2,0.8,0.4,0.0,0.0,0.0,55963.32363653062,32892.560971899744
172.16.0.5,192.168.50.1,348429,5.266492000017175,66159.5992168722,538.9464912507283,4.935853804575239,539,47,38,348383,0,8,0.10526315789473684,0.8947368421052632,0.631578947368421,0.0,0.0,0.0,56188.627691724854,32861.160144534464
172.16.0.5,192.168.50.1,348426,5.2875480000178,65895.57201160671,538.9541021622956,4.6527465564040735,539,35,22,348392,0,12,0.0,0.9090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.18181818181818182,56401.10735134577,32861.24538639482
172.16.0.5,192.168.50.1,347915,5.301654000017502,65623.86002535274,538.9947113519107,1.5597298303499674,539,79,0,347911,0,4,0.0,0.0,0.0,0.0,0.0,0.0,56559.745886207835,32891.98766652774
172.16.0.5,192.168.50.1,347720,5.329613000017301,65243.011077703246,538.9527205797768,4.715721935475815,542,47,26,347680,0,14,0.23076923076923078,0.7692307692307693,0.3076923076923077,0.0,0.0,0.0,56768.07673990567,32858.16725526285
172.16.0.5,192.168.50.1,348399,5.399570000017734,64523.471313244525,538.9689493942291,3.966669965916939,790,47,22,348373,0,4,0.09090909090909091,0.9090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.0,56964.562025149324,32858.87094107618
172.16.0.5,192.168.50.1,348431,5.448182000018207,63953.62709961517,538.9566686087059,4.524159455360572,539,47,10,348399,0,22,0.0,1.0,0.2,0.4,0.0,0.0,57199.841974451185,32837.62308462794
172.16.0.5,192.168.50.1,348416,5.469983000018382,63695.99320488366,538.974071225202,3.5263243414458727,559,47,24,348392,0,0,0.25,0.75,0.25,0.0,0.0,0.0,57392.222831328065,32731.344547896766
172.16.0.5,192.168.50.1,348428,5.815769000019192,59910.90774046393,538.9351085446634,5.545688644180508,539,25,40,348372,0,16,0.2,0.8,0.25,0.1,0.0,0.0,57655.22170434064,32755.510676524274
172.16.0.5,192.168.50.1,348427,5.555760000018825,62714.55210427005,538.9723385386322,3.652567993293707,539,47,12,348407,0,8,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,57775.84586154345,32709.547678566814
172.16.0.5,192.168.50.1,346574,5.527663000018497,62698.10587201866,538.8583390560169,8.189398203748922,695,25,90,346462,0,22,0.1111111111111111,0.8888888888888888,0.4888888888888889,0.08888888888888889,0.0,0.0,57839.836355294974,32706.629360540606
172.16.0.5,192.168.50.1,348300,5.654838000019521,61593.276411949846,538.9583232845248,4.388134981376126,539,25,24,348264,0,12,0.16666666666666666,0.8333333333333334,0.4166666666666667,0.0,0.0,0.0,57695.61167958656,32712.518641975308
172.16.0.5,192.168.50.1,348408,5.714765000019964,60966.286452510794,538.9386294229754,5.366317164541754,539,25,42,348358,0,8,0.09523809523809523,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.09523809523809523,56493.0144945007,32746.762714977842
172.16.0.5,192.168.50.1,348414,5.761926000019957,60468.322571097444,538.9529123399175,4.687717483301056,539,47,22,348376,0,16,0.09090909090909091,0.9090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.0,55287.585958084346,32816.20217614677
172.16.0.5,192.168.50.1,348387,5.818519000020082,59875.54564981185,538.9943740725113,1.660339319886822,539,47,2,348383,0,2,0.0,1.0,0.0,1.0,0.0,0.0,54024.31004027131,32836.965968879435
172.16.0.5,192.168.50.1,348410,5.885354000019895,59199.497600114155,538.9535202778336,4.693973163664416,539,47,16,348374,0,20,0.375,0.625,0.125,0.0,0.0,0.0,53395.26087081312,32924.2908182888
172.16.0.5,192.168.50.1,348416,5.949981000020063,58557.49791450177,538.9838181943423,2.758485826269219,539,47,2,348404,0,10,0.0,1.0,0.0,1.0,0.0,0.0,53616.87206098457,32930.67434331374
172.16.0.5,192.168.50.1,348418,6.022452000018794,57853.180066675945,538.9781411982159,3.2273979816010114,539,47,8,348402,0,8,0.0,1.0,0.0,0.5,0.0,0.0,53784.32206717219,32923.94384905487
172.16.0.5,192.168.50.1,348426,6.0913620000196325,57200.01536583724,538.9640784556835,4.092820723719185,539,47,12,348398,0,16,0.5,0.5,0.16666666666666666,0.0,0.0,0.0,53955.46367377865,32893.93401755323
172.16.0.5,192.168.50.1,348413,6.778317000020977,51401.1073838715,538.9531131157563,4.71623084229381,695,47,32,348373,0,8,0.0625,0.9375,0.5,0.0625,0.0,0.0,54084.497685218405,32794.82099979048
172.16.0.5,192.168.50.1,348382,6.897266000023543,50510.15866269488,538.973684059452,3.4811832176117896,539,35,12,348362,0,8,0.0,0.8333333333333334,0.5,0.16666666666666666,0.0,0.3333333333333333,54372.75094006005,32811.3536175807
172.16.0.5,192.168.50.1,348426,6.453444000021113,53990.706357544914,538.9734118578981,3.4104952573509726,539,47,4,348408,0,14,0.0,1.0,0.0,0.5,0.0,0.0,54583.54500525219,32745.684966104713
172.16.0.5,192.168.50.1,348356,6.455250000020124,53964.75736786554,538.989619814213,1.9988732923468329,539,79,0,348350,0,6,0.0,0.0,0.0,0.0,0.0,0.0,54807.09533925065,32760.681090608457
172.16.0.5,192.168.50.1,348398,6.544850000020771,53232.38882463224,538.9813546576042,2.9419336705800037,539,51,0,348384,0,14,0.0,0.0,0.0,0.0,0.0,0.0,54957.570893059084,32761.6182699097
172.16.0.5,192.168.50.1,348427,6.640093000020762,52473.21084191299,538.9706739144785,3.5967303998253715,539,52,0,348407,0,20,0.0,0.0,0.0,0.0,0.0,0.0,55138.0353962236,32752.318276138187
172.16.0.5,192.168.50.1,348415,6.780258000022016,51386.687645052545,538.9947189414922,1.558610277250269,539,79,0,348411,0,4,0.0,0.0,0.0,0.0,0.0,0.0,55330.168594922725,32777.31222249329
172.16.0.5,192.168.50.1,348421,6.8895800000218745,50572.16840488009,538.9731646485143,3.54293820722095,539,52,4,348401,0,16,1.0,0.0,0.0,0.0,0.0,0.0,55528.46157091564,32761.25745290898
172.16.0.5,192.168.50.1,348440,6.990457000021957,49845.09596424176,538.9118183905407,6.4052361968423375,695,47,52,348368,0,20,0.07692307692307693,0.9230769230769231,0.6153846153846154,0.038461538461538464,0.0,0.0,55663.35040466077,32754.600499368615
172.16.0.5,192.168.50.1,348418,7.1157280000224015,48964.49105402892,538.9724296678128,3.6426953716796335,539,35,12,348400,0,6,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.5,55813.586749249465,32754.499684287264
172.16.0.5,192.168.50.1,348386,7.239694000020345,48121.64713025453,538.9867962547289,2.464460573681859,539,79,0,348376,0,10,0.0,0.0,0.0,0.0,0.0,0.0,55978.44893882074,32792.71664762648
172.16.0.5,192.168.50.1,348395,7.346096000020781,47425.870829759704,538.9731569052369,3.544793062383634,539,31,0,348375,0,20,0.0,0.0,0.0,0.0,0.0,0.0,56113.884590766225,32754.268209934125
172.16.0.5,192.168.50.1,348401,7.510162000020657,46390.61048204309,538.9584042525711,4.419653033286558,539,47,14,348367,0,20,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,0.0,56260.28053306391,32814.56131009957
172.16.0.5,192.168.50.1,347803,7.589554000020715,45826.540004728966,538.9836229129709,2.7907445503828603,539,35,4,347791,0,8,0.5,0.0,0.0,0.0,0.0,0.5,56410.74209250639,32818.63861438803
172.16.0.5,192.168.50.1,348398,7.77668600002121,44800.317255840055,538.920338233859,6.347011718330801,784,47,60,348328,0,10,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.1,0.0,0.0,56564.855091016594,32886.31201671651
172.16.0.5,192.168.50.1,348421,7.928022000021369,43948.03647102151,538.9604214441724,4.27143991313298,539,47,10,348391,0,20,0.0,1.0,0.6,0.2,0.0,0.0,56728.84492036932,32837.70954104374
172.16.0.5,192.168.50.1,348416,8.05366900002008,43261.77298807926,538.976080317781,3.328361789662535,539,52,0,348398,0,18,0.0,0.0,0.0,0.0,0.0,0.0,56858.69749093038,32749.56553947006
172.16.0.5,192.168.50.1,348363,8.227220000016088,42342.73545612233,538.9636700797731,4.121979761239806,539,47,18,348333,0,12,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.0,0.0,57017.35622037932,32774.53810823767
172.16.0.5,192.168.50.1,348425,8.382653000013056,41565.00334672774,538.9363076702303,5.59963249127261,745,47,40,348371,0,14,0.1,0.9,0.4,0.1,0.0,0.0,57148.74457917773,32843.63950922006
172.16.0.5,192.168.50.1,348355,8.584054000009191,40581.641261765944,538.938258385842,5.421725716835627,539,35,34,348305,0,16,0.23529411764705882,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,57267.497633161576,32809.227443269076
172.16.0.5,192.168.50.1,348173,8.707184000006832,39986.866017730514,538.9369796049665,5.463533490018943,547,35,36,348123,0,14,0.05555555555555555,0.9444444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,57418.62078047408,32762.03718266494
172.16.0.5,192.168.50.1,347283,8.852776000003848,39228.71198817738,538.9461879792561,5.029080308496334,695,47,26,347239,0,18,0.07692307692307693,0.9230769230769231,0.6153846153846154,0.0,0.0,0.0,57515.93122323869,32701.32036408347
172.16.0.5,192.168.50.1,348339,9.09627399999963,38294.69077118985,538.8834698382897,7.399807757936088,539,35,78,348243,0,18,0.15384615384615385,0.7948717948717948,0.358974358974359,0.07692307692307693,0.0,0.07692307692307693,57637.22734462693,32642.65680558307
172.16.0.5,192.168.50.1,347538,9.326450999995238,37263.692266241196,538.9404093940807,5.27695834720261,539,31,28,347492,0,18,0.07142857142857142,0.9285714285714286,0.5,0.21428571428571427,0.0,0.0,57767.74010611789,32685.58735735373
172.16.0.5,192.168.50.1,348366,9.51131499999269,36626.481196371664,538.947268103087,4.993514176442508,539,47,24,348324,0,18,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,57857.87726414174,32774.6923752605
172.16.0.5,192.168.50.1,348396,9.720540999989018,35841.21501060421,538.9531797150369,4.702754294400876,539,47,16,348358,0,22,0.125,0.875,0.25,0.25,0.0,0.0,57865.430426870575,32915.60970849264
172.16.0.5,192.168.50.1,348405,9.967806999985571,34953.02427108634,538.9371248977483,5.482302294519774,695,35,34,348355,0,16,0.23529411764705882,0.7058823529411765,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,57832.923433934644,32963.18437450668
172.16.0.5,192.168.50.1,348416,10.208083999982815,34131.380580389676,538.9137525257164,6.324767305380444,541,35,50,348346,0,20,0.08,0.88,0.52,0.08,0.0,0.08,57849.34518506613,32817.91545164401
172.16.0.5,192.168.50.1,348431,10.657276999975585,32694.186329284512,538.9137275385945,6.393472281650502,539,35,50,348363,0,18,0.2,0.68,0.32,0.08,0.0,0.12,57581.83243741228,32805.46554698061
172.16.0.5,192.168.50.1,348415,11.438361999966094,30460.21799284135,538.9231491181494,6.04476001909504,539,25,42,348353,0,20,0.3333333333333333,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.0,0.0,55922.222906591276,32928.243060717825
172.16.0.5,192.168.50.1,348430,10.974646999973443,31748.62936373654,538.9212754355251,6.171204136478824,539,25,28,348370,0,32,0.2857142857142857,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,54680.7928479178,32825.743782108315
172.16.0.5,192.168.50.1,348420,11.218638999970867,31057.243218264244,538.8718328454164,7.754792223834315,695,25,88,348314,0,18,0.11363636363636363,0.8636363636363636,0.5227272727272727,0.06818181818181818,0.0,0.022727272727272728,54730.94245450893,32723.134779863383
172.16.0.5,192.168.50.1,348210,11.483583999968458,30322.415023128357,538.8735992648114,7.704055122083781,539,47,76,348108,0,26,0.10526315789473684,0.8947368421052632,0.3684210526315789,0.15789473684210525,0.0,0.0,54782.06384078573,32745.622526636223
172.16.0.5,192.168.50.1,348426,11.790799999965056,29550.66662152124,538.8911906688938,7.116356371516702,539,47,64,348338,0,24,0.09375,0.90625,0.5,0.125,0.0,0.0,54926.45240596282,32777.771647351234
172.16.0.5,192.168.50.1,348399,12.148557999961737,28678.218435562256,538.9445750418342,5.100580710254158,539,35,18,348355,0,26,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,55064.20348508463,32868.6139885591
172.16.0.5,192.168.50.1,348428,12.518272999959207,27833.55180072646,538.8692355379017,7.793389006528844,695,47,88,348322,0,18,0.20454545454545456,0.7954545454545454,0.25,0.11363636363636363,0.0,0.0,55173.608217479654,32789.36247947926
172.16.0.5,192.168.50.1,348416,12.961586999955614,26880.658981125776,538.8768368846437,7.6793859463383525,722,47,78,348314,0,24,0.07692307692307693,0.9230769230769231,0.41025641025641024,0.15384615384615385,0.0,0.0,55415.19916134736,32815.96224628031
172.16.0.5,192.168.50.1,348427,13.491347999951795,25825.958977653303,538.8953582816487,7.016498670196926,555,47,54,348343,0,30,0.18518518518518517,0.8148148148148148,0.2222222222222222,0.14814814814814814,0.0,0.0,55552.77814004081,32780.24748656103
172.16.0.5,192.168.50.1,348387,14.162254999947148,24599.684160559187,538.8726990387127,7.73988189608881,543,31,78,348285,0,24,0.10256410256410256,0.8974358974358975,0.41025641025641024,0.15384615384615385,0.0,0.0,55615.74378492883,32778.035515102456
172.16.0.5,192.168.50.1,348010,14.816983999943897,23487.235998993972,538.9182782103962,6.163491400903039,695,39,36,347944,0,30,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.05555555555555555,0.0,0.0,55707.11666331427,32855.63189850866
172.16.0.5,192.168.50.1,348406,15.800342999946695,22050.533966330695,538.9438815634633,6.274140508155685,1495,35,26,348354,0,24,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.0,0.3076923076923077,55827.48223337141,32822.55365005195
172.16.0.5,192.168.50.1,348439,17.02916999995848,20461.302576746228,538.819606875235,9.913275903275744,1495,35,118,348283,0,36,0.11864406779661017,0.864406779661017,0.423728813559322,0.1016949152542373,0.0,0.01694915254237288,56015.85057642801,32846.45162280916
172.16.0.5,192.168.50.1,347664,18.51979599997467,18772.56099367809,538.8453334253762,8.568083506566104,695,47,86,347540,0,38,0.16279069767441862,0.8372093023255814,0.3023255813953488,0.09302325581395349,0.0,0.0,56050.98076878826,32865.841939343736
172.16.0.5,192.168.50.1,348414,20.926426999991346,16649.473892516104,538.896089135339,7.01189632964486,539,47,44,348334,0,36,0.09090909090909091,0.9090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,56255.181267113265,32841.41586158995
172.16.0.5,192.168.50.1,347427,24.85901500000407,13975.895666016659,538.8463849959847,8.461089480299316,539,47,76,347305,0,46,0.13157894736842105,0.868421052631579,0.4473684210526316,0.10526315789473684,0.0,0.0,56439.76610050457,32727.880593621107
172.16.0.5,192.168.50.1,348266,30.47813800000029,11426.74792009921,538.8526758282462,10.354914800453587,1495,31,84,348120,0,56,0.09523809523809523,0.8809523809523809,0.4523809523809524,0.09523809523809523,0.0,0.023809523809523808,56569.25100354327,32744.47479799923
172.16.0.5,192.168.50.1,348230,42.863153999974216,8124.227162569732,538.7485569881975,10.926242925184942,695,27,114,348026,0,90,0.10526315789473684,0.8596491228070176,0.40350877192982454,0.10526315789473684,0.0,0.05263157894736842,56880.80258449875,33095.71981161876
172.16.0.5,192.168.50.1,347098,87.77081500000216,3954.5947021226984,538.4400313456142,16.304236549585763,778,25,266,346656,0,176,0.15037593984962405,0.8195488721804511,0.39097744360902253,0.08270676691729323,0.0,0.03759398496240601,57314.24345285769,32942.937268437156
172.16.0.5,192.168.50.1,225032,4467.75961100206,50.36797401674175,438.8196967542394,200.63682034112776,1495,25,32140,172074,0,20494,0.13864343497199752,0.838270068450529,0.40547604231487244,0.10348475420037337,0.0,0.030242688238954575,49944.720262007184,25256.813226563332
172.16.0.5,192.168.50.1,208239,7.1009080000129625,29325.68623612922,925.1367611254376,624.3629909443665,1495,16,54,117186,0,74,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.037037037037037035,0.0,0.0,436.99259024486287,18429.045481393976
172.16.0.5,192.168.50.1,208213,7.607001000012025,27371.233420328306,925.3088375845889,624.2787977198308,1495,16,72,116919,0,12,0.2777777777777778,0.6944444444444444,0.4166666666666667,0.0,0.0,0.027777777777777776,443.3373132321229,18480.239134924333
172.16.0.5,192.168.50.1,471441,38.64892100000594,12198.037818440715,389.07206840304514,43.53467002362594,1495,29,68,471187,26,60,0.14705882352941177,0.8235294117647058,0.5294117647058824,0.058823529411764705,0.0,0.058823529411764705,46751.456404937206,33170.532327481065
172.16.0.5,192.168.50.1,472931,47.43728599987527,9969.604922196508,387.6192087217797,46.275172761639226,1495,27,88,472579,0,82,0.11363636363636363,0.8409090909090909,0.4318181818181818,0.11363636363636363,0.0,0.06818181818181818,46709.23655459253,33135.48851523795
172.16.0.5,192.168.50.1,473902,23.79946200000789,19912.29885784153,386.7567767175492,37.328557235034914,1495,35,82,473740,0,40,0.1951219512195122,0.7560975609756098,0.3170731707317073,0.12195121951219512,0.0,0.04878048780487805,46917.90138467447,33471.73900089048
172.16.0.5,192.168.50.1,475342,18.62906199996887,25516.15320195909,385.65663879901206,32.63586885516482,547,47,24,475284,0,34,0.08333333333333333,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.0,0.0,46931.899184166345,33129.736623315424
172.16.0.5,192.168.50.1,1073199,817.0467789965521,1313.5098596411317,121.8794771519541,244.23911421871054,1495,23,880525,162602,0,10992,0.99547542659209,0.004383748331961046,0.002094205161693308,0.0005519434428324011,0.0,0.00019760938076715596,37388.589527198594,31858.216996102306
172.16.0.5,192.168.50.1,348473,7.04824900002065,49441.07394602249,538.8597538403262,11.121390595514207,1483,35,0,348457,0,16,0.0,0.0,0.0,0.0,0.0,0.0,49623.74247646159,32802.54815437638
172.16.0.5,192.168.50.1,348419,6.393885000019451,54492.53466381395,538.9453531523826,7.542379223788512,1483,38,10,348397,0,12,0.0,1.0,1.0,0.0,0.0,0.0,49726.285656063534,32861.8250439844
172.16.0.5,192.168.50.1,348438,6.173564000019365,56440.33171097069,538.9095506230664,8.682362033485399,1483,35,24,348408,0,6,0.16666666666666666,0.8333333333333334,0.25,0.08333333333333333,0.0,0.0,50245.70661638513,32848.32536634925
172.16.0.5,192.168.50.1,348412,5.223842000017652,66696.50422023152,538.899819753625,8.981395490105252,1483,38,0,348394,0,18,0.0,0.0,0.0,0.0,0.0,0.0,51213.51916696325,32776.063841084695
172.16.0.5,192.168.50.1,348463,4.88284100001605,71364.8058576666,538.8958569489444,10.30468207644172,1483,38,6,348445,0,12,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,52122.2199200489,32851.353394765014
172.16.0.5,192.168.50.1,348386,4.827780000015763,72162.77460838367,538.9360192430236,7.9017271340143145,1483,35,34,348342,0,10,0.17647058823529413,0.7647058823529411,0.47058823529411764,0.0,0.0,0.058823529411764705,52921.216380681195,32883.33778624859
172.16.0.5,192.168.50.1,348473,4.273240000013616,81547.72491104867,538.9060874156678,6.826833202723274,539,25,2,348453,0,18,0.0,1.0,0.0,1.0,0.0,0.0,52981.864325213144,32898.34190310297
172.16.0.5,192.168.50.1,348440,4.210037000013288,82764.11822482801,538.9527551371829,5.5334288663009135,1483,38,8,348424,0,8,0.0,1.0,0.5,0.25,0.0,0.0,50616.99645563081,32837.144616002755
172.16.0.5,192.168.50.1,348428,4.08662200001295,85260.63824814135,538.9240302157117,8.68583610529333,1483,31,18,348392,0,18,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,51530.74886920684,32863.14825444568
172.16.0.5,192.168.50.1,348495,4.11005600001303,84790.81550200173,538.8642276072827,9.498699925383399,1495,35,8,348477,0,8,0.0,0.75,0.25,0.25,0.0,0.5,53526.306687326934,32783.56434382129
172.16.0.5,192.168.50.1,348453,4.413461000014344,78952.32335776107,538.9426608466565,6.6621569468678725,1495,38,0,348441,0,8,0.0,0.0,0.0,0.0,0.0,0.0,53709.61878072509,32782.500652885756
172.16.0.5,192.168.50.1,207270,6.981961000011517,29686.50211590384,927.5936990398997,623.2599626582705,1495,16,4,116710,0,16,1.0,0.0,0.0,0.0,0.0,0.0,435.6699908332127,18490.25936218459
172.16.0.5,192.168.50.1,208491,7.270265000012957,28677.221531763757,924.0297135128135,625.1579100166301,1495,16,48,117024,0,16,0.20833333333333334,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,447.1721369267738,18394.726184823325
172.16.0.5,192.168.50.1,208401,7.2224170000133086,28854.744886596272,924.4935341001243,624.1720826116772,1495,16,16,116877,0,6,0.25,0.625,0.25,0.25,0.0,0.25,437.0140882241448,18430.709439973896
172.16.0.5,192.168.50.1,208096,7.221710000012634,28815.33597993217,925.8098906274028,624.0573557820702,1495,16,4,117097,0,14,1.0,0.0,0.0,0.0,0.0,0.0,438.37900776564663,18511.89244387206
172.16.0.5,192.168.50.1,208372,7.240359000012694,28779.23594667539,924.6253479354232,624.6904389662536,1495,16,18,117006,0,36,1.0,0.0,0.0,0.0,0.0,0.0,437.70014205363486,18407.39504827904
172.16.0.5,192.168.50.1,208362,7.163867000012687,29085.129581499907,924.6100104625604,624.2384721753291,1495,16,36,116891,0,14,0.7222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.05555555555555555,440.3773144815273,18370.544633858382
172.16.0.5,192.168.50.1,208146,7.124154000013011,29216.942811682602,925.6913464587357,623.283327166766,1495,16,42,116845,0,6,1.0,0.0,0.0,0.0,0.0,0.0,444.1961411701402,18497.408866853075
172.16.0.5,192.168.50.1,208110,7.146100000013377,29122.178530892434,925.8315410119649,624.017354716087,1495,16,18,117011,0,14,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,438.52080149920715,18375.333602421797
172.16.0.5,192.168.50.1,208542,7.150345000012731,29165.306009658092,923.6881347642202,624.6749989152675,1495,16,8,117016,0,16,0.25,0.75,0.25,0.25,0.0,0.0,437.2688283415331,18460.25412626713
172.16.0.5,192.168.50.1,208104,7.164530000012975,29046.42733014212,925.8339964633068,624.5616074628873,1495,16,40,117131,0,8,0.45,0.55,0.35,0.0,0.0,0.0,439.98729000884174,18456.442336524047
172.16.0.5,192.168.50.1,208224,7.120466000012123,29243.02988029793,925.2944665360382,624.2062310964595,1495,16,44,117095,0,8,0.45454545454545453,0.45454545454545453,0.22727272727272727,0.045454545454545456,0.0,0.13636363636363635,438.240678307976,18421.18670278162
172.16.0.5,192.168.50.1,208278,7.114093000012584,29276.817157103735,925.0656574386157,624.3201101458243,1495,16,18,117111,0,16,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,435.98095334120745,18397.5472733558
172.16.0.5,192.168.50.1,208482,7.073476000012818,29473.76933202604,924.1168302299479,624.7446392427818,1495,16,20,116980,0,12,0.4,0.6,0.4,0.0,0.0,0.0,436.8727180284149,18405.4690620773
172.16.0.5,192.168.50.1,208430,7.0804420000127894,29437.427776348355,924.395432519311,623.8107835738035,1495,16,12,117102,0,6,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0,420.41593340689917,18512.298339970253
172.16.0.5,192.168.50.1,208332,7.0716990000129725,29459.964288584375,924.8147620144769,624.4030974966496,1495,16,22,117123,0,40,0.2727272727272727,0.6363636363636364,0.45454545454545453,0.0,0.0,0.09090909090909091,422.46231015878504,18367.876932012365
172.16.0.5,192.168.50.1,208239,7.1009080000129625,29325.68623612922,925.1367611254376,624.3629909443665,1495,16,54,117186,0,74,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.037037037037037035,0.0,0.0,436.99259024486287,18429.045481393976
172.16.0.5,192.168.50.1,208403,7.099224000012955,29355.743669958814,924.3924751563077,624.6445302823103,1495,16,50,116929,0,8,0.44,0.56,0.32,0.08,0.0,0.0,440.15848620221396,18378.561489038064
172.16.0.5,192.168.50.1,208650,7.196375000013142,28993.76422151694,923.3134723220704,624.4067179737157,1495,16,94,116846,0,10,0.574468085106383,0.425531914893617,0.2978723404255319,0.0,0.0,0.0,449.4045962137551,18370.71531272466
